index,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,day_of_trip,pickup_zip,pickup_borough,dropoff_zip,dropoff_borough
11916,id2778020,2,4/13/16 14:11,4/13/16 14:36,1,-73.98877716,40.75867844,-73.95648193,40.7680397,Wednesday,10036,Manhattan,10021,Manhattan
11918,id1046479,1,6/21/16 23:56,6/22/16 0:05,1,-73.98412323,40.76846313,-73.97812653,40.77716827,Tuesday,10019,Manhattan,10023,Manhattan
11919,id2110035,1,6/17/16 18:33,6/17/16 18:52,1,-73.95322418,40.7761116,-73.99143982,40.72702408,Friday,10028,Manhattan,10003,Manhattan
11920,id0507375,1,2/22/16 15:15,2/22/16 15:20,1,-73.95602417,40.7674942,-73.95175171,40.7817421,Monday,10021,Manhattan,10128,Manhattan
11921,id0238649,2,5/29/16 18:27,5/29/16 18:40,1,-73.98779297,40.76522064,-74.00267792,40.73406601,Sunday,10019,Manhattan,10014,Manhattan
11922,id2211400,2,2/19/16 8:16,2/19/16 8:27,1,-73.98365021,40.78100967,-74.00817871,40.74863052,Friday,10023,Manhattan,10011,Manhattan
11923,id3634167,2,5/24/16 23:35,5/24/16 23:53,1,-73.985672,40.74665833,-73.99075317,40.75585938,Tuesday,10016,Manhattan,10018,Manhattan
11924,id0429382,1,1/9/16 12:39,1/9/16 12:44,3,-73.9814682,40.77861786,-73.97277832,40.78054047,Saturday,10023,Manhattan,10024,Manhattan
11925,id0168204,1,2/17/16 9:50,2/17/16 9:57,1,-73.99642181,40.73787689,-74.00383759,40.74277878,Wednesday,10011,Manhattan,10011,Manhattan
11926,id0346475,1,5/25/16 9:46,5/25/16 10:04,1,-73.98281097,40.76856232,-73.95465851,40.78583527,Wednesday,10023,Manhattan,10128,Manhattan
11927,id1440925,2,4/8/16 11:03,4/8/16 11:16,5,-73.97411346,40.74287033,-73.97679901,40.76503372,Friday,10016,Manhattan,10019,Manhattan
11928,id2757301,2,6/15/16 21:33,6/15/16 21:53,1,-73.99143219,40.72731781,-73.96295929,40.75815582,Wednesday,10003,Manhattan,10022,Manhattan
11929,id0522437,1,2/27/16 22:06,2/27/16 22:29,1,-73.94099426,40.83964157,-73.98472595,40.77937317,Saturday,10032,Manhattan,10023,Manhattan
11930,id1369326,2,4/17/16 17:40,4/17/16 17:56,3,-73.98554993,40.76277161,-73.94761658,40.78374863,Sunday,10019,Manhattan,10128,Manhattan
11932,id0542048,2,3/6/16 16:57,3/6/16 17:01,2,-73.94651031,40.78081894,-73.93630219,40.79634857,Sunday,10128,Manhattan,10029,Manhattan
11933,id1645793,2,4/2/16 15:09,4/2/16 15:19,1,-73.99930573,40.72245026,-74.00814819,40.70623779,Saturday,10012,Manhattan,10005,Manhattan
11934,id1936206,1,4/23/16 1:22,4/23/16 1:43,1,-74.0069809,40.71699524,-74.00572205,40.745327,Saturday,10013,Manhattan,10011,Manhattan
11935,id2804072,1,3/15/16 8:57,3/15/16 9:04,1,-73.98300934,40.76194382,-73.97884369,40.7666626,Tuesday,10019,Manhattan,10019,Manhattan
11936,id1787122,1,3/20/16 7:29,3/20/16 7:31,1,-73.98342896,40.73014832,-73.99325562,40.7359848,Sunday,10009,Manhattan,10003,Manhattan
11937,id3019857,2,1/16/16 1:26,1/16/16 1:48,1,-74.00482178,40.72116852,-73.9553299,40.68423843,Saturday,10013,Manhattan,11216,Brooklyn
11938,id3187340,1,1/30/16 18:48,1/30/16 18:56,3,-74.00086212,40.7580986,-73.99002075,40.75226974,Saturday,10018,Manhattan,10018,Manhattan
11939,id1649217,1,1/7/16 9:27,1/7/16 9:31,1,-73.95205688,40.76940536,-73.9599762,40.77370453,Thursday,10021,Manhattan,10075,Manhattan
11940,id0075806,2,2/6/16 18:11,2/6/16 18:17,1,-74.00498199,40.70809555,-74.01050568,40.71203613,Saturday,10038,Manhattan,10007,Manhattan
11941,id1412334,2,1/12/16 18:08,1/12/16 18:23,5,-73.9593277,40.77180099,-73.97290039,40.79016113,Tuesday,10021,Manhattan,10024,Manhattan
11942,id0551253,1,4/22/16 15:01,4/22/16 15:09,1,-73.96908569,40.79079437,-73.97822571,40.78310013,Friday,10025,Manhattan,10024,Manhattan
11943,id3116524,2,6/7/16 21:41,6/7/16 21:59,5,-73.98817444,40.75055695,-73.85630035,40.74053574,Tuesday,10001,Manhattan,11368,Queens
11944,id1591106,1,5/25/16 5:10,5/25/16 5:21,1,-73.95375824,40.78422928,-73.9914856,40.74925613,Wednesday,10128,Manhattan,10001,Manhattan
11945,id0106022,1,4/2/16 12:10,4/2/16 12:19,1,-73.99586487,40.72667694,-74.00839996,40.71202087,Saturday,10012,Manhattan,10007,Manhattan
11946,id0010193,1,3/25/16 17:06,3/25/16 17:09,1,-73.98711395,40.7223587,-73.97862244,40.72012711,Friday,10002,Manhattan,10009,Manhattan
11947,id1780451,1,5/22/16 9:28,5/22/16 9:33,1,-73.98848724,40.76398849,-73.99507904,40.74989319,Sunday,10019,Manhattan,10001,Manhattan
11948,id3996873,2,3/3/16 19:02,3/3/16 19:22,1,-73.9717865,40.74611664,-73.95684052,40.804245,Thursday,10016,Manhattan,10026,Manhattan
11949,id3505202,1,3/27/16 19:17,3/27/16 19:30,1,-73.96556854,40.75919342,-73.9696579,40.75912094,Sunday,10022,Manhattan,10022,Manhattan
11951,id2239132,2,4/12/16 7:40,4/12/16 7:44,2,-73.9733429,40.7483902,-73.97857666,40.74103928,Tuesday,10016,Manhattan,10016,Manhattan
11952,id3818132,1,4/8/16 7:53,4/8/16 7:59,1,-73.98564148,40.7577095,-73.98207855,40.74740982,Friday,10036,Manhattan,10016,Manhattan
11953,id2407333,1,1/30/16 21:56,1/30/16 22:50,1,-73.98432922,40.73297882,-73.91732025,40.68106079,Saturday,10003,Manhattan,11233,Brooklyn
11954,id2343843,1,5/31/16 18:07,5/31/16 18:24,1,-73.98845673,40.75441742,-73.96273041,40.75851059,Tuesday,10018,Manhattan,10022,Manhattan
11955,id0644183,1,5/12/16 6:44,5/12/16 6:51,1,-73.98137665,40.77358627,-73.97612762,40.75605011,Thursday,10023,Manhattan,10017,Manhattan
11957,id2068723,1,5/21/16 23:30,5/21/16 23:57,2,-73.9503479,40.78483963,-73.94231415,40.71614838,Saturday,10128,Manhattan,11211,Brooklyn
11958,id0242313,2,4/29/16 23:59,4/30/16 0:07,1,-73.98722076,40.73339844,-73.99156189,40.72719955,Friday,10003,Manhattan,10003,Manhattan
11959,id3148313,2,5/17/16 14:09,5/17/16 14:20,1,-74.00569916,40.70811844,-74.00151825,40.71606827,Tuesday,10038,Manhattan,10013,Manhattan
11960,id3466751,1,3/3/16 18:42,3/3/16 18:51,1,-73.95559692,40.78215408,-73.97385406,40.79122543,Thursday,10128,Manhattan,10024,Manhattan
11961,id2818104,2,3/2/16 0:33,3/2/16 0:37,1,-73.95979309,40.7986412,-73.95124054,40.80998993,Wednesday,10025,Manhattan,10027,Manhattan
11962,id0574970,2,5/1/16 10:47,5/1/16 11:00,5,-73.9925766,40.75374603,-73.96351624,40.77187729,Sunday,10018,Manhattan,10021,Manhattan
11963,id3473196,1,3/28/16 10:54,3/28/16 11:23,1,-73.95450592,40.78979492,-73.99454498,40.69805145,Monday,10029,Manhattan,11201,Brooklyn
11965,id2022113,2,6/1/16 19:15,6/1/16 19:23,1,-73.97904968,40.74050522,-73.97263336,40.7527771,Wednesday,10016,Manhattan,10017,Manhattan
11966,id3689005,2,6/15/16 11:21,6/15/16 12:10,1,-73.98184204,40.76311874,-73.99933624,40.71981812,Wednesday,10019,Manhattan,10013,Manhattan
11967,id3939754,1,2/2/16 8:23,2/2/16 8:36,1,-73.99633026,40.73310471,-73.98088074,40.75938797,Tuesday,10011,Manhattan,10020,Manhattan
11968,id3138678,1,3/1/16 10:13,3/1/16 10:31,1,-73.95439911,40.76482773,-73.98310089,40.75454712,Tuesday,10065,Manhattan,10036,Manhattan
11969,id0391089,1,4/15/16 22:37,4/15/16 22:41,1,-73.97684479,40.75931168,-73.98323822,40.75095749,Friday,10020,Manhattan,10018,Manhattan
11970,id0299475,2,3/25/16 12:37,3/25/16 12:51,5,-73.97881317,40.7632103,-73.98474884,40.75933838,Friday,10019,Manhattan,10036,Manhattan
11972,id3885906,1,2/4/16 4:59,2/4/16 5:22,1,-73.9989624,40.74473572,-73.93730927,40.81903076,Thursday,10011,Manhattan,10037,Manhattan
11973,id3015267,2,4/2/16 21:38,4/2/16 21:40,6,-73.99768066,40.76149368,-74.00424194,40.75249863,Saturday,10036,Manhattan,10001,Manhattan
11974,id0389757,2,4/4/16 12:40,4/4/16 12:55,5,-74.00688934,40.7191391,-73.99433136,40.69472122,Monday,10013,Manhattan,11201,Brooklyn
11975,id0509749,2,3/5/16 8:05,3/5/16 8:10,1,-73.99230957,40.74968719,-73.99124146,40.7374115,Saturday,10001,Manhattan,10003,Manhattan
11976,id3699618,1,3/12/16 14:31,3/12/16 14:52,2,-73.99060059,40.75734329,-74.00002289,40.72811508,Saturday,10036,Manhattan,10012,Manhattan
11977,id1233266,2,4/15/16 0:36,4/15/16 0:48,2,-73.98926544,40.75866318,-74.00512695,40.73722458,Friday,10036,Manhattan,10014,Manhattan
11978,id1667674,1,3/17/16 7:21,3/17/16 7:33,1,-73.98220825,40.76457977,-73.97445679,40.75124741,Thursday,10019,Manhattan,10017,Manhattan
11979,id0809953,2,2/29/16 0:10,2/29/16 0:17,2,-73.9418869,40.71184921,-73.94691467,40.72702789,Monday,11211,Brooklyn,11222,Brooklyn
11980,id1398529,2,3/19/16 21:07,3/19/16 21:13,5,-73.97945404,40.76150513,-73.97583771,40.77622604,Saturday,10019,Manhattan,10023,Manhattan
11981,id0998820,2,6/6/16 17:11,6/6/16 17:21,1,-73.97480011,40.76139069,-73.9911499,40.73928833,Monday,10022,Manhattan,10003,Manhattan
11982,id3003945,1,5/12/16 18:44,5/12/16 19:19,1,-74.00846863,40.72026825,-73.95671082,40.77485275,Thursday,10013,Manhattan,10075,Manhattan
11983,id3039021,1,5/20/16 23:33,5/20/16 23:57,1,-73.99757385,40.72108841,-73.96219635,40.70997238,Friday,10012,Manhattan,11211,Brooklyn
11984,id0198948,2,5/12/16 15:32,5/12/16 15:53,1,-73.9822464,40.76478958,-73.99388123,40.74636078,Thursday,10019,Manhattan,10001,Manhattan
11985,id2059317,2,3/31/16 9:20,3/31/16 9:36,1,-74.00550079,40.7492981,-74.01004791,40.72082138,Thursday,10011,Manhattan,10013,Manhattan
11986,id0697509,1,4/20/16 10:53,4/20/16 10:56,1,-73.96613312,40.76791,-73.95894623,40.76562881,Wednesday,10065,Manhattan,10065,Manhattan
11987,id0878036,2,3/29/16 17:38,3/29/16 17:50,1,-73.99147034,40.74979019,-74.00101471,40.75738525,Tuesday,10001,Manhattan,10018,Manhattan
11988,id3500380,2,4/18/16 6:38,4/18/16 6:45,1,-74.00191498,40.75091553,-73.98608398,40.76062012,Monday,10001,Manhattan,10036,Manhattan
11991,id0800558,1,2/16/16 13:51,2/16/16 13:58,1,-73.97074127,40.75353622,-73.97689056,40.73921967,Tuesday,10017,Manhattan,10016,Manhattan
11992,id0670162,2,6/9/16 17:41,6/9/16 17:54,1,-73.97138214,40.62910843,-73.96787262,40.59751892,Thursday,11230,Brooklyn,11223,Brooklyn
11993,id1250502,2,4/10/16 12:14,4/10/16 12:42,5,-73.99304962,40.7317276,-73.96815491,40.79067612,Sunday,10003,Manhattan,10025,Manhattan
11994,id0154410,2,1/1/16 19:43,1/1/16 19:54,2,-73.97338104,40.76028824,-73.98513794,40.75624084,Friday,10022,Manhattan,10036,Manhattan
11995,id3158369,2,6/1/16 19:14,6/1/16 19:19,1,-73.95894623,40.77484512,-73.94649506,40.77250671,Wednesday,10075,Manhattan,10028,Manhattan
11996,id1663778,2,1/30/16 10:47,1/30/16 10:53,2,-73.99423218,40.75582123,-73.98132324,40.75926971,Saturday,10018,Manhattan,10020,Manhattan
11997,id1092556,2,3/8/16 0:29,3/8/16 0:38,1,-73.98230743,40.75962067,-73.98181915,40.78471375,Tuesday,10019,Manhattan,10024,Manhattan
11998,id0862940,2,6/17/16 14:46,6/17/16 14:53,3,-73.97958374,40.77643967,-73.98813629,40.76728058,Friday,10023,Manhattan,10019,Manhattan
11999,id2867832,1,4/9/16 18:16,4/9/16 18:18,1,-73.97988129,40.7758255,-73.98310089,40.77500916,Saturday,10023,Manhattan,10023,Manhattan
12000,id2376962,1,6/7/16 6:51,6/7/16 7:01,1,-73.97405243,40.74743652,-73.98674774,40.73860931,Tuesday,10016,Manhattan,10010,Manhattan
12001,id2342189,2,5/25/16 16:13,5/25/16 16:30,3,-73.96629333,40.78947067,-73.95623016,40.772995,Wednesday,10025,Manhattan,10075,Manhattan
12002,id1763637,2,6/14/16 20:03,6/14/16 20:11,1,-73.95536804,40.77685165,-73.97592926,40.78786087,Tuesday,10028,Manhattan,10024,Manhattan
12003,id0856173,1,6/28/16 15:18,6/28/16 15:50,1,-73.95768738,40.78542328,-73.98206329,40.7506218,Tuesday,10128,Manhattan,10016,Manhattan
12004,id1936344,1,6/13/16 12:33,6/13/16 12:46,1,-73.9750061,40.75104141,-73.98937988,40.73663712,Monday,10017,Manhattan,10003,Manhattan
12005,id2413816,2,2/11/16 17:17,2/11/16 17:32,1,-73.98953247,40.75312805,-73.98090363,40.75373077,Thursday,10018,Manhattan,10017,Manhattan
12006,id2050513,2,4/28/16 17:52,4/28/16 18:00,1,-73.98378754,40.76547241,-73.96461487,40.76998138,Thursday,10019,Manhattan,10021,Manhattan
12007,id2330956,2,4/9/16 12:26,4/9/16 12:31,1,-73.96649933,40.75756073,-73.95625305,40.76757813,Saturday,10022,Manhattan,10021,Manhattan
12008,id0070629,1,4/4/16 20:21,4/4/16 20:27,1,-73.9821167,40.77475357,-73.96887207,40.79779053,Monday,10023,Manhattan,10025,Manhattan
12009,id3869135,1,1/17/16 4:51,1/17/16 5:03,2,-73.9941864,40.71989059,-73.99210358,40.68946457,Sunday,10002,Manhattan,11201,Brooklyn
12010,id0994505,2,2/28/16 0:23,2/28/16 0:27,1,-73.98202515,40.77863312,-73.97763824,40.78417587,Sunday,10023,Manhattan,10024,Manhattan
12011,id3734916,2,2/24/16 22:48,2/24/16 22:55,1,-73.98980713,40.73442841,-73.97811127,40.751091,Wednesday,10003,Manhattan,10017,Manhattan
12012,id3405145,2,4/25/16 22:16,4/25/16 22:21,1,-73.98578644,40.7639389,-73.98629761,40.75678635,Monday,10019,Manhattan,10036,Manhattan
12014,id3722569,2,2/4/16 19:26,2/4/16 19:42,1,-74.00670624,40.73011017,-73.98287201,40.73143005,Thursday,10014,Manhattan,10003,Manhattan
12015,id3126731,2,4/15/16 17:47,4/15/16 17:52,5,-73.97493744,40.79105759,-73.98088837,40.78172302,Friday,10024,Manhattan,10024,Manhattan
12016,id2117368,2,6/29/16 22:05,6/29/16 22:17,1,-73.98534393,40.7273407,-73.96627808,40.75761414,Wednesday,10009,Manhattan,10022,Manhattan
12017,id3787067,1,5/31/16 22:42,5/31/16 22:55,1,-73.98153687,40.73290634,-73.94238281,40.74868774,Tuesday,10003,Manhattan,11101,Queens
12018,id2404702,1,3/21/16 4:06,3/21/16 4:16,1,-73.95495605,40.77770615,-73.99185181,40.75004196,Monday,10028,Manhattan,10001,Manhattan
12019,id1871400,2,1/28/16 13:37,1/28/16 13:45,1,-73.95789337,40.76087189,-73.95754242,40.77267838,Thursday,10065,Manhattan,10075,Manhattan
12020,id2233873,1,4/24/16 12:24,4/24/16 12:32,1,-73.98313141,40.73041153,-73.99159241,40.73854446,Sunday,10009,Manhattan,10011,Manhattan
12021,id1402578,1,1/14/16 16:28,1/14/16 16:32,1,-73.970047,40.75782394,-73.97350311,40.75076675,Thursday,10022,Manhattan,10017,Manhattan
12022,id3331049,1,1/15/16 1:38,1/15/16 1:43,1,-73.990242,40.71906281,-73.94586945,40.7255249,Friday,10002,Manhattan,11222,Brooklyn
12023,id2458700,1,6/28/16 6:29,6/28/16 6:33,1,-73.99085999,40.75552368,-73.97975922,40.75569916,Tuesday,10018,Manhattan,10036,Manhattan
12024,id1118171,1,1/13/16 6:25,1/13/16 6:33,1,-73.99121094,40.75625229,-73.96691895,40.76147842,Wednesday,10018,Manhattan,10022,Manhattan
12025,id3245848,2,3/22/16 6:46,3/22/16 6:54,1,-73.96130371,40.77175522,-73.98170471,40.75976944,Tuesday,10021,Manhattan,10020,Manhattan
12026,id0391216,2,3/20/16 7:51,3/20/16 8:03,1,-73.98732758,40.75731659,-74.00170898,40.75651169,Sunday,10036,Manhattan,10001,Manhattan
12027,id0129123,1,1/21/16 11:59,1/21/16 12:08,1,-73.99650574,40.725811,-74.00065613,40.73575592,Thursday,10012,Manhattan,10014,Manhattan
12028,id2060070,2,1/3/16 13:47,1/3/16 13:58,4,-73.99016571,40.76160812,-73.99101257,40.73500061,Sunday,10036,Manhattan,10003,Manhattan
12029,id2332715,1,5/21/16 2:47,5/21/16 2:52,1,-73.98657227,40.75575256,-73.97624207,40.74985504,Saturday,10036,Manhattan,10016,Manhattan
12030,id1949739,2,2/9/16 14:11,2/9/16 14:15,1,-73.9603653,40.76628113,-73.96305847,40.75745773,Tuesday,10065,Manhattan,10022,Manhattan
12031,id3025226,2,4/5/16 22:52,4/5/16 23:15,1,-73.98516846,40.74182892,-73.98409271,40.67490005,Tuesday,10010,Manhattan,11215,Brooklyn
12032,id3474259,2,3/27/16 15:47,3/27/16 15:55,1,-73.97837067,40.75797653,-73.99459839,40.75926208,Sunday,10020,Manhattan,10036,Manhattan
12033,id1328971,1,6/13/16 18:36,6/13/16 18:59,1,-73.97251129,40.75960922,-74.00285339,40.76042938,Monday,10022,Manhattan,10019,Manhattan
12035,id2645757,1,2/16/16 15:33,2/16/16 15:46,1,-73.95892334,40.78000641,-73.98464966,40.76507187,Tuesday,10028,Manhattan,10019,Manhattan
12036,id0437281,1,4/25/16 9:56,4/25/16 10:05,1,-74.00179291,40.74740982,-73.99972534,40.73854065,Monday,10011,Manhattan,10011,Manhattan
12037,id2345303,2,2/26/16 13:05,2/26/16 13:15,1,-73.97932434,40.75056458,-73.98634338,40.72806168,Friday,10016,Manhattan,10003,Manhattan
12038,id1526560,1,2/9/16 19:38,2/9/16 19:50,1,-73.9824295,40.69224548,-73.89348602,40.72225189,Tuesday,11201,Brooklyn,11378,Queens
12039,id1983125,1,2/2/16 21:51,2/2/16 22:02,1,-73.9696579,40.76317215,-73.97943878,40.73995972,Tuesday,10022,Manhattan,10016,Manhattan
12040,id3366855,2,2/7/16 23:29,2/7/16 23:34,5,-73.95150757,40.78496552,-73.94250488,40.79738617,Sunday,10128,Manhattan,10029,Manhattan
12041,id2616530,1,1/6/16 12:40,1/6/16 12:57,1,-73.97574615,40.7447319,-73.95562744,40.77672577,Wednesday,10016,Manhattan,10028,Manhattan
12042,id2704865,2,3/14/16 17:16,3/14/16 18:01,1,-74.00675964,40.70555878,-73.98056793,40.78754044,Monday,10005,Manhattan,10024,Manhattan
12043,id1147895,1,2/19/16 20:19,2/19/16 20:32,1,-73.9845047,40.73851395,-73.98880005,40.72581482,Friday,10010,Manhattan,10003,Manhattan
12044,id1434417,1,2/24/16 21:34,2/24/16 21:48,2,-73.98418427,40.76134491,-73.97694397,40.7474823,Wednesday,10019,Manhattan,10016,Manhattan
12045,id2028006,1,5/29/16 9:48,5/29/16 10:04,4,-73.99065399,40.75133133,-74.01817322,40.70876694,Sunday,10001,Manhattan,10280,Manhattan
12048,id1178116,2,1/21/16 8:14,1/21/16 8:23,6,-73.98985291,40.74702072,-73.98634338,40.76134109,Thursday,10001,Manhattan,10019,Manhattan
12049,id1909792,1,2/15/16 12:29,2/15/16 12:38,2,-74.00526428,40.72106934,-74.00808716,40.74517441,Monday,10013,Manhattan,10011,Manhattan
12050,id3173558,2,3/5/16 14:14,3/5/16 14:29,1,-73.9694519,40.75313187,-73.99917603,40.72669601,Saturday,10017,Manhattan,10012,Manhattan
12051,id2031158,2,5/21/16 0:17,5/21/16 0:25,3,-73.99172211,40.72237778,-73.99961853,40.71699142,Saturday,10002,Manhattan,10013,Manhattan
12052,id3093018,2,6/4/16 18:24,6/4/16 18:33,1,-73.98983002,40.75206375,-73.9746933,40.75679779,Saturday,10018,Manhattan,10022,Manhattan
12053,id0067066,1,6/11/16 10:51,6/11/16 10:55,1,-73.95503998,40.77749634,-73.95787811,40.76948166,Saturday,10028,Manhattan,10021,Manhattan
12054,id3703165,1,5/31/16 22:46,5/31/16 22:47,1,-73.98538971,40.76401901,-73.98230743,40.76313019,Tuesday,10019,Manhattan,10019,Manhattan
12055,id3078317,2,5/29/16 2:55,5/29/16 3:17,1,-73.97633362,40.78593063,-73.91618347,40.81303024,Sunday,10024,Manhattan,10455,Bronx
12056,id2772783,1,5/3/16 21:00,5/3/16 21:06,1,-73.97653198,40.76171875,-73.98524475,40.75890732,Tuesday,10019,Manhattan,10036,Manhattan
12057,id1715910,1,1/28/16 7:21,1/28/16 7:31,1,-73.98438263,40.75887299,-73.98339844,40.78183365,Thursday,10036,Manhattan,10023,Manhattan
12058,id0532060,1,4/13/16 17:44,4/13/16 18:04,1,-73.96950531,40.76352692,-73.94120026,40.78800964,Wednesday,10022,Manhattan,10029,Manhattan
12059,id0086150,2,4/8/16 6:51,4/8/16 6:54,1,-73.95278931,40.77210999,-73.96022034,40.77373886,Friday,10075,Manhattan,10075,Manhattan
12061,id3970513,1,1/13/16 15:05,1/13/16 15:11,1,-73.98941803,40.76813889,-73.98196411,40.78330231,Wednesday,10019,Manhattan,10024,Manhattan
12062,id1076006,2,6/22/16 16:11,6/22/16 16:31,1,-73.98795319,40.7359581,-73.97067261,40.76187897,Wednesday,10003,Manhattan,10022,Manhattan
12063,id2578800,2,2/12/16 20:11,2/12/16 20:27,6,-73.98477173,40.74282074,-73.98201752,40.76573563,Friday,10016,Manhattan,10019,Manhattan
12064,id3587213,2,5/12/16 19:11,5/12/16 19:16,1,-73.96575928,40.76276016,-73.94902039,40.77746964,Thursday,10065,Manhattan,10128,Manhattan
12065,id0137008,2,4/2/16 23:42,4/2/16 23:48,2,-73.98415375,40.74047852,-73.98947144,40.73350143,Saturday,10010,Manhattan,10003,Manhattan
12066,id1479028,2,3/19/16 18:58,3/19/16 19:01,1,-73.98201752,40.76488495,-73.97839355,40.76663971,Saturday,10019,Manhattan,10019,Manhattan
12067,id2012438,1,5/26/16 21:44,5/26/16 21:50,1,-74.00356293,40.73208237,-73.99456787,40.73184586,Thursday,10014,Manhattan,10003,Manhattan
12068,id0438297,1,2/11/16 13:17,2/11/16 13:21,1,-73.97484589,40.75921631,-73.97644043,40.762146,Thursday,10022,Manhattan,10019,Manhattan
12069,id1670400,1,1/28/16 14:35,1/28/16 14:53,1,-73.98586273,40.73108673,-74.00941467,40.71875381,Thursday,10003,Manhattan,10013,Manhattan
12070,id3542612,1,1/21/16 21:54,1/21/16 22:01,1,-73.97583771,40.76420593,-73.99118805,40.76201248,Thursday,10019,Manhattan,10036,Manhattan
12071,id1772269,1,1/12/16 18:42,1/12/16 18:52,1,-73.98860168,40.75342941,-74.00527954,40.73714447,Tuesday,10018,Manhattan,10014,Manhattan
12072,id0648312,1,1/4/16 14:49,1/4/16 14:56,1,-73.9667511,40.75746155,-73.9750824,40.74158859,Monday,10022,Manhattan,10016,Manhattan
12073,id0837672,1,2/27/16 13:15,2/27/16 13:24,1,-74.00189209,40.73780823,-73.99463654,40.76125336,Saturday,10014,Manhattan,10036,Manhattan
12074,id0585427,1,2/25/16 18:43,2/25/16 18:49,1,-73.99063873,40.73034668,-73.98451996,40.74025345,Thursday,10003,Manhattan,10010,Manhattan
12075,id1456699,2,5/23/16 10:40,5/23/16 10:45,3,-74.0083313,40.73751068,-74.00200653,40.72956848,Monday,10014,Manhattan,10012,Manhattan
12076,id3575294,2,2/4/16 13:38,2/4/16 14:05,1,-74.00977325,40.7061615,-73.99346161,40.73453903,Thursday,10005,Manhattan,10003,Manhattan
12078,id2473855,1,3/14/16 14:25,3/14/16 14:30,1,-73.97203827,40.76248169,-73.96408844,40.76530457,Monday,10022,Manhattan,10065,Manhattan
12079,id1703865,2,3/16/16 20:12,3/16/16 20:15,1,-73.95614624,40.77183914,-73.95687866,40.76659012,Wednesday,10075,Manhattan,10021,Manhattan
12080,id2812984,1,6/8/16 3:27,6/8/16 4:05,1,-73.9888382,40.76363373,-73.8784256,40.82528687,Wednesday,10019,Manhattan,10472,Bronx
12081,id0226498,1,3/11/16 6:45,3/11/16 6:50,1,-73.97470856,40.7832222,-73.98229218,40.76980972,Friday,10024,Manhattan,10023,Manhattan
12082,id2456950,1,5/15/16 21:25,5/15/16 21:33,2,-73.97473145,40.7537384,-73.96734619,40.76046753,Sunday,10017,Manhattan,10022,Manhattan
12083,id1187519,2,3/11/16 19:36,3/11/16 19:45,2,-73.98685455,40.75081635,-73.97144318,40.75469971,Friday,10018,Manhattan,10017,Manhattan
12084,id3069780,1,5/25/16 12:42,5/25/16 13:14,1,-73.96825409,40.76769638,-73.98018646,40.75524139,Wednesday,10065,Manhattan,10036,Manhattan
12085,id0400717,2,2/12/16 5:56,2/12/16 6:06,1,-73.97901154,40.77703857,-73.98368073,40.75463867,Friday,10023,Manhattan,10018,Manhattan
12086,id0731395,1,3/22/16 12:40,3/22/16 13:18,1,-73.97761536,40.78732681,-73.97862244,40.75078201,Tuesday,10024,Manhattan,10016,Manhattan
